numeric__Model_Year,numeric__Mileage,numeric__Engine_Size,horsepower__Horsepower,other_numeric__Doors,other_numeric__Owner_Count,other_numeric__Owner_Count,categorical__Brand_BMW,categorical__Brand_Ford,categorical__Brand_Honda,categorical__Brand_Hyundai,categorical__Brand_Tesla,categorical__Brand_Toyota,categorical__Transmission_Automatic,categorical__Transmission_Manual,categorical__Fuel_Type_diesel,categorical__Fuel_Type_electric,categorical__Fuel_Type_hybrid,categorical__Fuel_Type_petrol,ratio_pipeline__Engine_Size,ratio_pipeline__Horsepower,ratio_pipeline__HP_to_Engine_Ratio
-0.4,-1.1145979387404057,1.357142857142857,0.9408789405606656,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.357142857142857,0.7387387387387387,-0.6603263111196457
-0.8,0.0,0.35714285714285704,-1.8348840211916084,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35714285714285704,-1.3693693693693694,-2.5795834914907356
0.0,-1.076769633280814,1.357142857142857,-1.3722568608995627,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.357142857142857,-1.018018018018018,-2.5093305654363185
-0.2,-1.144909729550021,0.0,0.27659378732080514,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,1.3702750755265174,0.7142857142857141,-1.3248079213824298,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857141,-0.9819819819819819,-2.2111844209339124
-0.2,0.5642156083317674,0.7142857142857141,-0.04368655441984186,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857141,0.0,0.0
0.8,1.004480999118255,0.0,0.3596294314757877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2972972972972973,0.0
1.2,0.42211011693962214,0.9285714285714282,-0.09113549393697475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9285714285714282,0.0,0.0
1.4,-0.2152035963631633,-1.4285714285714282,0.11052249901084003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4285714285714282,0.0,0.0
0.0,-1.3667480955753748,0.0,-0.09113549393697475,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.944912620517194,-0.14285714285714296,0.11052249901084003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.14285714285714296,0.0,0.0
0.8,0.3303508188664518,0.5,-1.5146036794509614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,-1.1261261261261262,-2.2972252242515125
0.0,0.0,-1.2857142857142854,-0.10299772881625797,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2857142857142854,-0.05405405405405406,5.07796220950808
-0.8,0.07935704890070973,0.7857142857142853,-0.031824319540558636,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7857142857142853,0.0,0.0
0.0,0.48474292074413494,1.0,-0.5419004193497372,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.38738738738738737,-1.643059915370652
-0.6,-1.1768404619765542,0.7142857142857141,-1.7518483770366258,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857141,-1.3063063063063063,-2.629324648203527
-0.4,0.0,0.0,0.11052249901084003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.11052249901084003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.2,-0.13982162732542172,-0.2142857142857141,-1.4552925050545453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2142857142857141,-1.0810810810810811,-1.7184217558448733
1.2,0.3207383530160015,0.6428571428571427,-1.1112876935553317,0.5,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571427,-0.8198198198198198,-1.960430101100021
0.0,-1.3651580636301874,0.2142857142857141,-0.04368655441984186,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2142857142857141,0.0,0.0
-1.4,1.2222575562654485,-1.1428571428571426,0.5968741290614521,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1428571428571426,0.4774774774774775,5.792160136077929
-1.4,-1.3769243000245732,-0.07142857142857148,0.11052249901084003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.07142857142857148,0.0,0.0
0.0,0.7256616701117359,1.0,-1.2299100423481641,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9099099099099099,-2.2555014366141326
0.6,0.0,-0.35714285714285704,-0.12672219857482442,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.35714285714285704,-0.07207207207207207,0.5153976747857739
0.0,0.37322386204304653,0.8571428571428571,-1.0282520494003493,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,-0.7567567567567568,-2.0020949535632826
-0.4,-0.17134762434772552,0.0,1.6644752681969421,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2882882882882882,0.0
0.0,-1.2179066506699816,0.5,-0.31651795664335597,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.21621621621621623,-1.0290178029849002
-0.8,-1.3409751232274758,0.2142857142857141,0.6087363639407354,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2142857142857141,0.4864864864864865,0.3840288178629031
-1.6,0.5600815252742805,0.0,-0.6961094727804191,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5045045045045045,0.0
0.8,0.047527500325233805,1.1428571428571423,0.1579714385279729,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1428571428571423,0.14414414414414414,-1.1334325039165976
-1.0,-0.45191598849395065,0.0,-0.15044666833339085,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09009009009009009,0.0
0.0,-1.2886486173949494,0.42857142857142855,1.6288885635590924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,1.2612612612612613,1.1596155603049636
1.4,-1.2056055853485783,0.2142857142857141,1.652613033317659,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2142857142857141,1.2792792792792793,1.6228971434452513
-1.8,-1.194200719850826,-1.1428571428571426,0.9764656451985152,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1428571428571426,0.7657657657657657,6.85361087717126
0.0,-1.3783408739393763,-0.35714285714285704,1.6763375030762253,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.35714285714285704,1.2972972972972974,3.3397436641063836
0.0,1.1337216865902489,-0.5,-0.2927934868847895,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.1981981981981982,0.59280732692108
-1.4,0.0,-1.214285714285714,-0.4944514798326043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.214285714285714,-0.35135135135135137,3.2300130407197662
0.0,0.9982365100244287,0.5,1.5339906845248268,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.1891891891891893,0.9297976199615497
-0.8,-1.3287463320853992,0.0,-0.3876913659190553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2702702702702703,0.0
-0.6,-0.5023055463205215,1.0,-0.9808031098832164,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.7207207207207207,-2.0337553685777
0.6,-0.04504126855639554,0.0,0.32404272683793806,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2702702702702703,0.0
-1.4,0.46428932799468065,-0.5,0.11052249901084003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5,0.10810810810810811,1.2794808466032797
-1.0,-0.21131524551538716,0.9285714285714282,1.2730215171805959,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9285714285714282,0.990990990990991,0.056237105583732426
-0.2,-0.07627816886139258,1.0714285714285712,0.6324608336993018,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0714285714285712,0.5045045045045045,-0.6650157345185584
0.6,-1.0187912866249405,-1.214285714285714,-0.26906901712622305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.214285714285714,-0.18018018018018017,3.9086918761627762
-0.4,-1.3037250112024978,-0.7142857142857141,1.1543991683877637,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7142857142857141,0.9009009009009009,4.058997665226932
1.8,-1.3879822494615575,1.0714285714285712,-1.2417722772274473,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0714285714285712,-0.918918918918919,-2.296324146169702
0.0,0.4459316864457004,-0.9999999999999997,1.6288885635590924,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9999999999999997,1.2612612612612613,7.140665843166108
0.2,1.2206675243202614,-0.42857142857142855,0.27659378732080514,0.5,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.42857142857142855,0.0,0.0
0.0,1.0019369480059555,0.5714285714285712,-0.09113549393697475,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285712,0.0,0.0
-0.8,-1.4035501076885273,0.0,1.1425369335084803,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8918918918918919,0.0
1.6,-0.43192495049218715,-0.6428571428571427,1.8305465565069072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6428571428571427,1.4144144144144144,4.953886865178781
-1.6,-0.8475448461282722,-0.14285714285714296,1.6170263286798092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.14285714285714296,1.2522522522522523,2.510487734844694
1.0,0.0,-0.8571428571428569,-1.0875632237967654,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8571428571428569,-0.8018018018018018,0.035845284558081836
0.0,0.7961000852835316,0.7857142857142853,0.9052922359228159,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7857142857142853,0.7117117117117117,-0.1153625990423198
-0.6,0.0,-0.7142857142857141,0.9052922359228159,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7142857142857141,0.7117117117117117,3.571289296697027
-1.2,0.0,-0.5714285714285712,-0.5419004193497372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5714285714285712,-0.38738738738738737,0.34119342704661587
0.0,1.2336624217632008,0.0,0.4663895453893367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3783783783783784,0.0
1.2,0.0,-1.2857142857142854,1.7712353821104911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2857142857142854,1.3693693693693694,11.1916334508418
0.8,-1.2957893063124268,-0.8571428571428569,-1.5857770887266607,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8571428571428569,-1.1801801801801801,-1.0478909124750555
0.0,1.3494022925369682,-0.7857142857142856,1.7237864425933582,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7857142857142856,1.3333333333333333,5.636777790446746
-0.4,0.0,-0.7857142857142856,-0.031824319540558636,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7857142857142856,0.0,0.0
0.0,0.08722047961145402,-0.2142857142857141,-1.6806749677609265,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2142857142857141,-1.2522522522522523,-2.0453233348568522
-0.2,0.448432373050404,-1.2857142857142854,-1.3366701562617131,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2857142857142854,-0.990990990990991,1.0537735443263907
0.0,0.15355372139749354,0.0,-1.7992973165537587,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3423423423423424,0.0
-1.4,-1.4061086136366923,0.6428571428571427,-1.0757009889174822,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571427,-0.7927927927927928,-1.924691849170906
-1.6,-0.4079877422991862,-0.2857142857142856,0.11052249901084003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2857142857142856,0.0,0.0
0.0,0.0,0.42857142857142855,0.2528693175622387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.21621621621621623,-0.33738812477837876
0.0,0.0,0.07142857142857148,-1.1350121633138983,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07142857142857148,-0.8378378378378378,-1.560144776526237
1.2,-1.076090255995143,0.0,-1.1824611028310312,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.8738738738738738,0.0
-1.4,0.4781948800971365,-1.2857142857142854,0.27659378732080514,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.2857142857142854,0.0,0.0
1.8,0.3657507119006664,-0.8571428571428569,0.12238473389012325,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8571428571428569,0.11711711711711711,2.667776048781415
0.0,1.059698472123849,0.14285714285714296,-1.1824611028310312,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714296,-0.8738738738738738,-1.6828231903012711
0.0,0.0,-1.214285714285714,0.11052249901084003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.214285714285714,0.10810810810810811,5.051729914803634
1.2,-1.2549110304852489,0.7142857142857141,-0.20975784272980696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857141,-0.13513513513513514,-1.119373827507698
-0.8,-0.7662942137292031,-0.7857142857142856,1.8779954960240401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7857142857142856,1.4504504504504505,5.954574383482201
-1.0,0.1435365201428138,0.7857142857142853,1.4746795101284105,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7857142857142853,1.1441441441441442,0.42856296360279966
-0.4,-1.2851216374438068,-0.5714285714285712,1.012052349836365,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5714285714285712,0.7927927927927928,3.1071111343898696
-0.4,-0.6281059828565647,-0.2857142857142856,-0.04368655441984186,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2857142857142856,-0.009009009009009009,0.48115707317805845
0.4,0.0,0.0,1.605164093800526,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2432432432432432,2.085891858319367
-1.2,0.0,-0.5,-0.6605227681425694,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.4774774774774775,-0.03327735278916056
-0.2,0.858544976221795,0.35714285714285704,-0.7079717076597023,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.35714285714285704,-0.5135135135135135,-1.3185706881326156
-0.4,-1.1437967071883899,-1.0714285714285712,0.6087363639407354,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0714285714285712,0.4864864864864865,5.195513971879501
0.8,1.041225191887946,0.0,0.27659378732080514,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8,0.0,-0.6428571428571427,0.13424696876940648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6428571428571427,0.12612612612612611,1.7908956433965761
0.0,-0.6435437475607464,-0.35714285714285704,-0.5774871239875868,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.35714285714285704,-0.4144144144144144,-0.1906888225443782
0.4,-0.32105635940503896,0.5714285714285712,-0.7791451169354017,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285712,-0.5675675675675675,-1.5742200415787575
-1.4,0.2029748052210867,-1.3571428571428568,-0.20975784272980696,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3571428571428568,-0.13513513513513514,5.488836848687838
-0.8,0.7838134747979937,-1.3571428571428568,0.3952161361136374,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3571428571428568,0.32432432432432434,7.641474135865958
0.0,-1.3190615920556221,0.5,-0.6842472379011358,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.4954954954954955,-1.4182695857499001
0.0,0.2514996892210289,0.6428571428571427,1.652613033317659,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6428571428571427,1.2792792792792793,0.8152407987279017
0.4,-1.3351064598661482,0.2142857142857141,-1.5620526189680943,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857141,-1.162162162162162,-2.1922541773822064
-0.4,-1.3997629406918084,0.0,0.9883278800777985,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7747747747747747,0.0
0.0,0.8959107269336957,-0.7142857142857141,-0.0674110241784083,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7142857142857141,-0.02702702702702703,1.6669042386278732
0.0,0.4505572339226088,-0.42857142857142855,1.5221284496455434,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.42857142857142855,1.1801801801801801,3.378337817443649
-1.0,-0.5110651768549168,0.6428571428571427,1.3797816310941449,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571427,1.072072072072072,0.541247533938021
0.0,0.0,-1.4285714285714282,-1.6450882631230768,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.4285714285714282,-1.2252252252252251,0.7821802380022671
1.0,0.7311400529046993,1.2142857142857142,1.118812463749914,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2142857142857142,0.8738738738738738,-0.3857778363528869
-0.4,1.2589583845275436,0.6428571428571427,1.8542710262654738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571427,1.4324324324324325,1.017757559659553
-1.8,-1.1302380711467022,-0.9285714285714284,-0.2927934868847895,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9285714285714284,-0.1981981981981982,2.081704158683501
1.6,0.0,-1.214285714285714,-0.18603337297124053,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.214285714285714,-0.11711711711711711,4.158731447115464
0.0,-1.081756551654356,-1.214285714285714,-0.2216200776090902,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.214285714285714,-0.14414414414414414,4.051571630992883
0.0,0.0,-1.0714285714285712,-0.19789560785052374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0714285714285712,-0.12612612612612611,3.0902031540397394
1.6,0.0,1.0,-0.04368655441984186,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2,0.0,1.0,-0.5656248891083037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.40540540540540543,-1.6641785885169789
-0.4,-0.2574550815975485,0.0,1.3797816310941449,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.072072072072072,0.0
1.2,-1.2352379988725228,0.5,-0.09113549393697475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
1.8,-0.521530478021422,0.5,1.7000619728347919,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.3153153153153154,1.1055887476618724
-0.4,0.04423179774793657,0.0,1.8424087913861904,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4234234234234233,0.0
0.8,-1.1301513421315101,-0.2142857142857141,-0.8503185262111009,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.2142857142857141,-0.6216216216216216,-0.8409490963916666
0.8,-1.2177621023113283,1.1428571428571423,-0.9214919354868003,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1428571428571423,-0.6756756756756757,-2.052562967625097
-1.2,-0.3689018661193102,0.7142857142857141,0.8934300010435327,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857141,0.7027027027027027,-0.03917824039452872
-0.8,-0.18490626038941327,-0.9285714285714284,-0.09113549393697475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9285714285714284,0.0,0.0
0.0,0.8919356470707275,0.0,-0.09113549393697475,0.5,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04504504504504504,0.0
-0.8,-0.6930949249071277,0.6428571428571427,-1.7637106119159092,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571427,-1.3153153153153154,-2.6156313864671272
